index,comic_book_store_name,address,city,state,latitude,longitude
858,The Collector's Edge,1223 National Hwy. #D,La Vale,MD,39.63709267,-78.83633003
859,The Dugoutzone,9210 Baltimore National Pike,Ellicott City,MD,39.2795654,-76.8312671
860,Third Eye Comics,78 Solomons Island Rd.,Prince Frederick,MD,38.53659831,-76.58763567
861,Third Eye Comics,45 Old Solomons Island Rd. #102,Annapolis,MD,38.9792782,-76.5354556
862,Twilite Zone Comics,18 N. Crain Hwy.,Glen Burnie,MD,39.1645864,-76.6253826
863,Washington Street Books,131 N. Washington St.,Havre de Grace,MD,39.5467248,-76.0894541
864,Wonder Book and Video,1306 W. Patrick St.,Frederick,MD,39.4172418,-77.4548833
865,3 C's Shop,344 Ashley Blvd.,New Bedford,MA,41.6658619,-70.9305603
866,3 Trolls Games & Puzzles,7 Summer St. Crossing,Chelmsford,MA,42.59996392,-71.363119
867,All Star Comic & Cards,22 Mazzeo Dr.,Randolph,MA,42.16516782,-71.05697428
868,Allsport Collectibles,200 N. Dartmouth Mall,North Dartmouth,MA,42.58150308,-71.08753287
869,Amesbury Comics/Castle Games,19 Macy St.,Amesbury,MA,42.84684663,-70.9274613
870,Baron's Collectibles,888 W. Center St.,West Bridgewater,MA,42.0111511,-71.05807269
871,Batter-Up Cards & Comics,1875 Main St.,Tewksbury,MA,42.59101352,-71.20587336
872,Bedrock Comics,371 Worcester Rd.,Framingham,MA,42.29818688,-71.41022035
873,Bleachers Sports Cards,988 Bedford St.,Abington,MA,42.1313566,-70.95016352
874,Bob's Hobbies & Collectibles,659 Dickinson St.,Springfield,MA,42.08106427,-72.55441777
875,Card & Comic Co.,1812 Wilbraham Rd.,Springfield,MA,42.1159591,-72.4999051
876,"Center Sportscards, Inc.",8 Andover Rd. #B,Billerica,MA,42.5600431,-71.26821578
877,Chaotic Good Gaming,444 Central St.,Leominster,MA,42.51117402,-71.75392698
878,Clubhouse Comics,95 Church St.,Pembroke,MA,42.10701446,-70.77441106
879,Cole's Comics,510 Boston St.,Lynn,MA,42.4647589,-70.97116547
880,Comically Speaking,575 Main St.,Reading,MA,42.52314571,-71.10296505
881,Comicazi,407 Highland Ave. (Davis Square),Somerville,MA,42.3958288,-71.12055869
882,Comicopia,464 Commonwealth Ave. #13,Boston,MA,42.34855,-71.09309
883,Command-D,172 Merrimack Ave.,Dracut,MA,42.65431577,-71.28245878
884,D&J's Comics and Collectables,1863 Ocean St.,Marshfield,MA,42.09200261,-70.70382925
885,Fantasy Realms,222 Elm St.,Pittsfield,MA,42.44314094,-73.23439658
886,Federation Comics,1041 Pearl St. #H,Brockton,MA,42.05532387,-71.06666149
887,Friendly Neighborhood Comics,191 Mechanic St.,Bellingham,MA,42.08203423,-71.45985001
888,GameNight.net,800 Falmouth Rd.,Mashpee,MA,41.6039759,-70.4953262
889,Gary Dolgoff Comics,116 Pleasant St.,Easthampton,MA,42.27249501,-72.66374081
890,Gilbert's Sports Nostalgia,928 Great Plain Ave.,Needham,MA,42.28017428,-71.23627255
891,Harrison's Comics & Collectibles,310 Daniel Webster Hwy. (Pheasant Lane Mall),Nashua,MA,35.96721535,-77.9864831
892,Harrison's Comics & Collectibles,252 Essex St.,Salem,MA,42.52143845,-70.89676335
893,Harrison's Comics & Collectibles,3850 Mystic Valley Pkwy. (Meadow Glen Mall),Medford,MA,42.42341344,-71.1086621
894,Jerry's Comics & Collectibles,296 Cabot St.,Beverly,MA,42.55822305,-70.84321706
895,Larry's Wonderful World,66 Lakeview Ave.,Lowell,MA,42.64900237,-71.30458907
896,Legends Comix and Games,33 River St.,Maynard,MA,42.4316084,-71.45253238
897,Magic Dragon Comics,307 Broadway,Arlington,MA,42.41441978,-71.15035265
898,"Main Vein Comics, Collectibles & Creepy Stuff",74 Federal St.,Greenfield,MA,42.58995282,-72.59925048
899,Million Year Picnic,99 Mt. Auburn St.,Cambridge,MA,42.3728525,-71.1206166
900,Modern Myths: Comics & Games,34 Bridge St. #4 (Across from Post Office),Northampton,MA,42.32166339,-72.62779724
901,Monkeyhouse Entertainment,28 Elm St. (Route 110),Salisbury,MA,42.83973019,-70.86415311
902,Music Quest,446 Grafton St.,Worcester,MA,42.25168122,-71.7824397
903,New England Comics,1511 Hancock St.,Quincy,MA,42.24793087,-71.00156444
904,New England Comics,732 Washington St.,Norwood,MA,42.19144836,-71.20198192
905,New England Comics,2184 Acushnet Ave.,New Bedford,MA,41.6821072,-70.9218388
906,New England Comics,95 Pleasant St.,Malden,MA,42.42713049,-71.06964752
907,New England Comics,14A Eliot St.,Cambridge,MA,42.37228325,-71.12170938
908,New England Comics,316 Harvard St.,Brookline,MA,42.34335436,-71.12339083
909,New England Comics,744 Crescent St.,Brockton,MA,42.08146519,-70.98901324
910,New England Comics,131 Harvard Ave.,Allston,MA,0.0,0.0
911,Over The Edge Comics & Games,415 Huttleston Ave. Front (Rt. 6),Fairhaven,MA,41.6514167,-70.8497289
912,P&T Sports Cards,560 Bedford St.,Whitman,MA,42.07540849,-70.94725294
913,Pazzo Books,1898a Centre St.,West Roxbury,MA,0.0,0.0
914,Puzzle Me This,290 Commercial St.,Provincetown,MA,42.05168944,-70.18652785
915,Rivendell Books & Games,224 Winthrop St. (Rt. 44),Rehoboth,MA,41.8558483,-71.2374454
916,Rubber Chicken Comics,15 N. Main St. (Rt. 126),Bellingham,MA,42.08895224,-71.47564566
917,Sean's Comics & Collectibles,6 Somerset Ave.,Winthrop,MA,42.3748173,-70.98771168
918,Stillpoint Cards and Comics,120 S. Main St.,Fall River,MA,41.70025834,-71.15616304
919,Synergistics,25 Vinyl Square,North Chelmsford,MA,67.01081128,-160.0078694
920,Temptation's Comics and Awsome Guitars,2331b Acushnet Ave.,New Bedford,MA,41.6855286,-70.92404348
921,That's Entertainment,244 Park Ave.,Worcester,MA,42.26545081,-71.81919673
922,That's Entertainment,56 John Fitch Hwy.,Fitchburg,MA,42.57163843,-71.77773893
923,The Comic Book Palace,620 Primrose Ave.,Haverhill,MA,42.79539182,-71.08922661
924,The Comic Stop,134A Main St.,Watertown,MA,42.36695603,-71.18698274
925,The Compleat Strategist,201 Massachusetts Ave.,Boston,MA,42.34523,-71.08713
926,The Outer Limits,437 Moody St.,Waltham,MA,42.36866763,-71.23743843
927,The Time Capsule,1732 Fall River Ave.,Seekonk,MA,41.7836315,-71.3056404
928,The Trader's Realm,4 White St.,Ludlow,MA,42.16657026,-72.48147184
929,The Wizards Duel,675 Centre St. (Route 123),Brockton,MA,42.08602276,-70.99181026
930,TJ Collectibles,160 Main St.,Milford,MA,42.14137986,-71.51945477
931,Toy Soldier Games and Comics,113B Main St.,Amesbury,MA,42.85446496,-70.93312424
932,Toys N Things,66 Maple St.,Danvers,MA,42.56738975,-70.93745446
933,Web Head Enterprises,239 North Ave.,Wakefield,MA,42.50230357,-71.07535815
934,"Wexler's, Inc.",113 Taunton Ave.,Seekonk,MA,41.8238644,-71.3423773
935,Wicked Comic Shop,800-810 Lynnway,Lynn,MA,42.44782914,-70.96168259
936,Wildtime Comics & Stories,703 Washington St.,South Attleboro,MA,0.0,0.0
937,WringerWorld: Comics Cards & More,475 Main St.,Athol,MA,42.59389895,-72.23004142
938,21st Century Comics & Games,515 E. Grand River Ave. #I,East Lansing,MI,42.7337555,-84.47790034
939,A to Z Cards & Comics,32659 Ford Rd.,Garden City,MI,42.32486586,-83.36252072
940,All Star Book Store,21747 Van Dyke Ave.,Warren,MI,42.45585858,-83.02644892
941,All-Star Sportscards,2035 28th St. S.E.,Grand Rapids,MI,42.96148154,-85.65568585
942,Amazing Book-Store:,3718 Richfield Rd.,Flint,MI,43.05090576,-83.64036902
943,Apparitions Comics & Books,2757 Ridgemoor Dr. S.E. #1,Kentwood,MI,42.91326613,-85.59428693
944,Argos Book Store,1405 Robinson Rd.,Grand Rapids,MI,42.95770674,-85.63528992
945,Back to the Past Comics,12670 Inkster Rd.,Redford,MI,42.3781486,-83.3129652
946,Big Ben's Comix,8241 Allen Rd.,Allen Park,MI,42.248964,-83.2178635
947,Big Book Store,5911 Cass Ave.,Detroit,MI,42.3632679,-83.0712362
948,Bob's Comics II,26030 Groesbeck Hwy.,Warren,MI,42.48656158,-82.97459331
949,Capital City Collectibles,1803 Michigan Ave.,Lansing,MI,42.73372168,-84.57606906
950,Cards in the Corner,4100 S. Cedar St.,Lansing,MI,42.69164594,-84.54813699
951,Cashman's Comics & Collectibles,1018 S. Madison Ave.,Bay City,MI,43.58120408,-83.88579501
952,Clem's Collectibles,212 S. Washington Square,Lansing,MI,42.73247111,-84.55235213
953,Cobblestone Crafts & Hobbies,210 Central Ave.,Holland,MI,42.78857286,-86.10728473
954,Collectible Treasures,29445 W. 12 Mile Rd.,Farmington Hills,MI,42.4993478,-83.3406222
955,Collector's Corner,4011 Jefferson Ave.,Midland,MI,43.6340325,-84.22698181
956,Comic City,382 N. Telegraph Rd.,Pontiac,MI,42.6433274,-83.3234867
957,Comic City,43538 West Oaks Dr.,Novi,MI,42.49118077,-83.47695879
958,Comic City,42823 Ford Rd.,Canton,MI,42.32214247,-83.47331461
959,Comic Collectables,G-4383 S. Saginaw St.,Burton,MI,42.99741086,-83.61744609
960,Comic Relief,G-4050 Fenton Rd.,Flint,MI,43.02363394,-83.69206403
961,Comic Rox Collectibles,16071 Eureka Rd.,Southgate,MI,42.1984436,-83.2184194
962,Comic Salvage / Sunoco,2635 N. Williamston Rd.,Williamston,MI,42.68362907,-84.28367064
963,Comics & Collectibles,19 W. 1st St.,Monroe,MI,41.9154453,-83.397365
964,Comics & More,28059 John R. Rd.,Madison Heights,MI,42.4989187,-83.106006
965,"Comics Archives, Inc.",25650 Plymouth Rd.,Redford,MI,42.3711294,-83.2935021
966,Comics Cave,5256 Cedar Run Rd.,Traverse City,MI,44.75445647,-85.60339374
967,Comics North,425 N. Main St.,Cheboygan,MI,45.64823536,-84.47373809
968,Comix Corner,861 E. Auburn Rd.,Rochester Hills,MI,42.6379852,-83.1136971
969,Comix Corner,32004 Utica Rd.,Fraser,MI,42.531584,-82.94856005
970,Coy's Comics,301 S. Hamilton St.,Saginaw,MI,43.41570138,-83.96521889
971,Curious Book Shop,307 E. Grand River Ave.,East Lansing,MI,42.73470845,-84.48144123
972,D & D Dugout,G4162 Fenton Rd.,Flint,MI,43.02363394,-83.69206403
973,Detroit Comics,23333 Woodward Ave.,Ferndale,MI,42.4656118,-83.1385758
974,Discount Hobby,5700 Beckley Rd #E20c,Battle Creek,MI,42.26095546,-85.18483372
975,Draft Pick,2930 E. Highland Rd.,Highland,MI,42.6537336,-83.5737952
976,Fanfare Comics & Cards,4415 S. Westnedge Ave.,Kalamazoo,MI,42.2473125,-85.58954534
977,Fun 4 All Comics & Games,2742 Washtenaw Ave.,Ypsilanti,MI,42.24971098,-83.65438132
978,Funny Pages Comics,106 N. Washington St.,Owosso,MI,42.99758854,-84.17055175
979,Galaxy Comics,2620 State St.,Saginaw,MI,43.43669343,-83.974369
980,Gamer's Gauntlet,20564 Hall Rd.,Clinton Township,MI,42.0575434,-83.94811707
981,Get Your Game On,709 Packard St.,Ann Arbor,MI,42.2707291,-83.7400902
982,Goldmine Comics & Cards,65 54th St. S.W.,Wyoming,MI,42.89097457,-85.70672293
983,Green Brain Comics,13210 Michigan Ave.,Dearborn,MI,42.3231784,-83.17280491
984,Guild of Blades Retail Group,28736 John R. Rd.,Madison Heights,MI,42.5028951,-83.1053386
985,K's Book Exchange,1220 W. Auburn Rd. # 3,Rochester Hills,MI,42.6358685,-83.1559429
986,Komic X-Plosion,214 E. Nepessing St.,Lapeer,MI,43.056717,-83.30553888
987,Legends Sports & Games,5690 W. Saginaw Hwy.,Lansing,MI,42.70959157,-84.55784837
988,Legends Sports & Games,3665 28th St. S.E.,Grand Rapids,MI,42.96148154,-85.65568585
989,Level 20 Games LLC,2015 S. Mission St. #7,Mt. Pleasant,MI,41.78270921,-85.71882889
990,Magnum Opus Comic & Card Cafe,1422 Wealthy St. S.E.,Grand Rapids,MI,42.96148154,-85.65568585
991,Major League Entertainment,458 Lentz Ct.,Lansing,MI,42.72956919,-84.59204556
992,Mike's Comics and Games,51075 Washington St.,New Baltimore,MI,42.68013946,-82.73576519
993,"Modern Age Media Comics,Cards & Videos",211 Salzburg Ave.,Bay City,MI,43.58013798,-83.90628318
994,"Nostalgia, ink",135 East Michigan Ave.,Jackson,MI,42.24742264,-84.40565596
995,Pandemonium Games,1858 Middlebelt Rd.,Garden City,MI,42.3234689,-83.3303605
996,Play Ball Cards & Comic,35121 Warren Rd.,Westland,MI,42.33890444,-83.3824625
997,Prime Time Comics and Cards,4 N. Broadway St.,Lake Orion,MI,42.7848218,-83.2395964
998,RIW Hobbies,29116 5 Mile Rd.,Livonia,MI,42.39715927,-83.37330736
999,Sports Cards City USA,31916 Woodward Ave.,Royal Oak,MI,42.5246088,-83.1919757
1000,Sportscard Connection,314 Shelden Ave.,Houghton,MI,47.12195483,-88.57044692
1001,Sweet Lou's Comics and Cards,8376 State St.,Millington,MI,43.28591118,-83.5306564
1002,T.J.'s Cards & Comics,28679 Ryan Rd.,Warren,MI,42.50379461,-83.06751277
1003,"Tardy's Collectors Corner, Inc.",2009 Eastern Ave.,Grand Rapids,MI,42.99912685,-85.64988415
1004,The Collector's Zone,1425 Wildwood Ave.,Jackson,MI,42.2523253,-84.43091778
1005,The Comics Experience,7677 Gratiot Rd.,Saginaw,MI,43.4192825,-83.95032993
1006,The Fortress Comics and Games,425 Albert Ave.,East Lansing,MI,42.7350894,-84.47906995
1007,The Outer Limits,1120 Burton St. S.W.,Wyoming,MI,42.92791864,-85.69472441
1008,The Pack Shack,23589 Van Born Rd.,Taylor,MI,42.2688968,-83.2653833
1009,Three Coins Coin Shop,2745 W. Jefferson Ave.,Trenton,MI,42.14152905,-83.17773459
1010,Time Travelers Comics Cards,3277 W. 12 Mile Rd.,Berkley,MI,42.5027706,-83.1922242
1011,Titan Games,637 Capital Ave. S.W.,Battle Creek,MI,42.30506518,-85.19946805
1012,Top Comics,516 E. 8th St.,Traverse City,MI,44.75930727,-85.61149757
1013,Vault of Midnight,219 S. Main St.,Ann Arbor,MI,42.279819,-83.7482157
1014,Wargames North,8998 E. 34 Rd.,Cadillac,MI,44.24941249,-85.41586079
1015,Warp 9 Comics,21 W. 14 Mile Rd.,Clawson,MI,42.5337543,-83.145698
1016,White Cap Comics,430 Cummings Ave. N.W.,Grand Rapids,MI,42.96148154,-85.65568585
1017,White Cap Comics,3916 W. River Dr. N.E.,Comstock Park,MI,43.04377328,-85.67787755
1018,"Wonderworld Comics, Games, and Toys",22347 Ecorse Rd.,Taylor,MI,42.25583308,-83.25435693
1019,ABC Cards-n-Comics,309 E. College Dr.,Marshall,MN,44.44846216,-95.78674336
1020,Beyond Shinders,12989 Ridgedale Dr.,Minnetonka,MN,44.9659875,-93.4449939
1021,Beyond Shinders,115 Washington Ave. N.,Minneapolis,MN,44.9830662,-93.2711925
1022,Beyond Shinders,3000 White Bear Ave.,Maplewood,MN,45.03151835,-93.01794764
1023,Big Brain Comics,1027 Washington Ave. S.,Minneapolis,MN,44.9751823,-93.2536278
1024,Book Review,1618 Hwy. 52 N. (Hillcrest Shopping Center),Rochester,MN,44.0394774,-92.4867556
1025,Captain Jack's Comic Book Adventures,8730 Lyndale Ave. S.,Bloomington,MN,44.8448535,-93.2892675
1026,Cedar Cliff Collectibles,1960 Cliff Lake Rd. #131,Eagan,MN,44.7928429,-93.2050043
1027,Collector's Connection,2322 Mountain Shadow Dr.,Duluth,MN,46.8050206,-92.1664611
1028,Comic Book College,3151 Hennepin Ave. S.,Minneapolis,MN,44.9448809,-93.2979536
1029,Double Play,1850 Adams St. #701,Mankato,MN,44.17051596,-93.94926911
1030,Dragon Port Games & Comics,3 S. 4th Ave W.,Duluth,MN,46.7828829,-92.1030124
1031,Dragon's Lair Games,520 Plum St.,Red Wing,MN,44.5639475,-92.530523
1032,Dreamers,3008 Texas Ave. S.,St. Louis Park,MN,44.94915879,-93.38098798
1033,Dreamhaven Books & Comics,2301 E 38th St.,Minneapolis,MN,44.9339199,-93.2380897
1034,Granite City Comics & Games,514 W. Saint Germain St.,St. Cloud,MN,45.56091045,-94.15823997
1035,Hot Comics & Collectibles,3532 Winnetka Ave. N.,New Hope,MN,45.0211243,-93.3792127
1036,Hot Comics and Collectibles,6609 Nicollet Ave. S.,Richfield,MN,44.8829441,-93.2774956
1037,JimmyJams Comics and Games,113 E. 3rd St.,Winona,MN,44.05163776,-91.63417912
1038,Little Professor Book Center,110 W. Park Square,Owatonna,MN,44.08436397,-93.22658781
1039,Manny's Comics & Cards,103 Pine St.,Monticello,MN,45.30575845,-93.79426551
1040,Midway Book Store,1579 University Ave. W.,St. Paul,MN,44.95576803,-93.16692807
1041,Nostalgia Zone,3149.5 Hennepin Ave.,Minneapolis,MN,44.94488092,-93.29795204
1042,Outpost 2000 & Beyond,502 Northdale Blvd. N.W.,Coon Rapids,MN,45.17740329,-93.27987941
1043,Roy's Comics & Games,210 3rd St. N.W.,Bemidji,MN,47.48142932,-94.8815755
1044,Roy's Comics and Games,118 E Howard St.,Hibbing,MN,47.4271475,-92.9409639
1045,Source Comics & Games,2057 Snelling Ave. N.,Roseville,MN,45.00338084,-93.16662588
1046,Steve's World,819 S. Hwy. 65,Mora,MN,45.86729317,-93.29526793
1047,The Mind's Eye Comics,1565 Cliff Rd. #2,Eagan,MN,44.7915017,-93.178098
1048,Twin City Comics & Games,3954 Central Ave N.E.,Columbia Heights,MN,45.0399004,-93.24749352
1049,Uncle Sven's Comic Shoppe,1838 St. Clair Ave.,St. Paul,MN,44.93419917,-93.1779768
1050,2nd Chance Books & Comic World,129 N. Front St.,McComb,MS,31.24421597,-90.45227234
1051,3 Alarm Comics,15210 Lemoyne Blvd.,Biloxi,MS,30.43855962,-88.95217097
1052,Comics and Stuff,2525 Lincoln Rd.,Hattiesburg,MS,31.3043423,-89.3290933
1053,Crossfire Comics,2320 Hwy. 19 N.,Meridian,MS,32.38172042,-88.74883674
1054,Gamerz Depot,9991 Hwy. 178 #6,Olive Branch,MS,34.94935448,-89.81164056
1055,Heroes and Dreams,5352 Lakeland Dr. (Hwy. 25) #1700,Flowood,MS,32.34473144,-90.04975676
1056,Java Ink,420 Roberts St.,Pearl,MS,32.2798984,-90.1306018
1057,PoePoz,361A S. Gloster St.,Tupelo,MS,34.2535498,-88.71604092
1058,Southern Fried Comics,136 East Front St.,Hattiesburg,MS,31.3271921,-89.2891157
1059,The Comic Commander,579 Hwy. 51 #D,Ridgeland,MS,32.42218024,-90.14479411
1060,Vans Comics and Cards,587 Hwy. 51 #I,Ridgeland,MS,32.42218024,-90.14479411
1061,A to Z Comics & Games,1300 SW 40 Hwy.,Blue Springs,MO,39.012001,-94.2676122
1062,Action Sports Cards & Collectibles Mall,5325 Antioch Rd.,Kansas City,MO,39.19057852,-94.54863792
1063,All American Collectibles / Mo's Comics,6933 Hampton Ave.,St. Louis,MO,38.5731141,-90.2953369
1064,Animation Depot,624 Jungermann Rd.,St. Peters,MO,38.7779926,-90.5801993
1065,Another Comic Shop,311 #7 S. Union Ave.,Springfield,MO,37.2066097,-93.2339881
1066,B-Bop Comics,3940 Main St.,Kansas City,MO,39.0555618,-94.5865253
1067,B-Bop Comics North,6320 N.W. Barry Rd.,Kansas City,MO,39.2489248,-94.6511792
1068,Big City Comix & Games,12317 State Line Rd.,Kansas City,MO,38.9040103,-94.6068523
1069,Brute Squad Entertainment,307 N.E. 58th St.,Gladstone,MO,39.19926794,-94.57747696
1070,Bugs Comics & Games,855 N. U.S. Hwy. 67,Florissant,MO,38.80009349,-90.33425509
1071,Clint's Books and Comics,3943 Main St.,Kansas City,MO,39.0550885,-94.5857182
1072,Comic Force,4250 Gretna Rd,Branson,MO,36.6594321,-93.2552818
1073,Comic Headquarters,4352 Telegraph Rd.,St. Louis,MO,38.63581226,-90.24511868
1074,Comic Relief,2224 N. 3rd St.,St. Charles,MO,38.8006338,-90.4750502
1075,Comic Relief Again,15425 Manchester Rd.,Ballwin,MO,38.5945147,-90.5641877
1076,Dragon King Games and Hobbies,4205 Old Hwy. 94 S.,St. Charles,MO,38.7957023,-90.5153643
1077,Dragons Lair,300 S. Belt Hwy. #A,St. Joseph,MO,39.76509786,-94.80383702
1078,Eclipse Books & Comics,814 Pine St.,Rolla,MO,37.95004534,-91.77146759
1079,Eldon Coin & Card,1804 S. Business Hwy. 54 #D,Eldon,MO,38.35117194,-92.5766711
1080,Fantasy Shop,2426 West Clay St.,St. Charles,MO,38.7849597,-90.5110196
1081,Fantasy Shop,8646 Veterans Memorial Pkwy.,O'Fallon,MO,38.79907543,-90.69058731
1082,Fantasy Shop,7238 Manchester Rd.,Maplewood,MO,38.61385783,-90.31484779
1083,Fantasy Shop,203 N. Kirkwood Rd.,Kirkwood,MO,38.5822941,-90.40642243
1084,Fantasy Shop,8232 N. Lindbergh Blvd.,Florissant,MO,38.790698,-90.3436133
1085,Fantasy Shop,10850 Lincoln Trail #15,Fairview Heights,MO,39.91650311,-95.06593826
1086,Galey's,114 W. Main,Fredericktown,MO,37.56459431,-90.29923646
1087,Game Cafe,107 W. Lexington Ave.,Independence,MO,39.092043,-94.4161002
1088,Game Master Collectibles,1439 S. Glenstone Ave.,Springfield,MO,37.187813,-93.262733
1089,Gathering Ground,10 N Elam Ave.,Valley Park,MO,38.5446384,-90.4961445
1090,Hurley's Heroes Comics & Games,1505 W. 10th St. #D,Joplin,MO,37.08092635,-94.53132789
1091,Legends Comics & Sports Cards,5850 Hampton Ave.,St. Louis,MO,38.5782774,-90.2937612
1092,"MetaGames Unlimited, Inc.",3309 E. Sunshine,Springfield,MO,37.1811967,-93.2270423
1093,Missouri Comics,109 W Park Square,Mansfield,MO,37.11020035,-92.58048312
1094,Monty's Book Swap,9302 E US Highway 40,Independence,MO,39.0591373,-94.4694543
1095,Not Just Comix,339 W. Main St.,Park Hills,MO,37.85242119,-90.52182042
1096,Playball II,1819 W. Hwy. 76 #G,Branson,MO,36.6430288,-93.2504342
1097,Plot Twist Comics,1936-C E. Sunshine,Springfield,MO,37.18136964,-93.25882584
1098,"PopBuzz, LLC",502 S. Main St.,DeSoto,MO,44.67188617,-93.06543545
1099,Pulp Fiction Comics & Games,1100 S.E. Blue Pkwy.,Lee's Summit,MO,38.9034922,-94.3542934
1100,Rock Bottom Comics,1029 E. Walnut St.,Columbia,MO,38.9526399,-92.3253693
1101,Slackers,1010 E. Broadway,Columbia,MO,38.9513309,-92.3260365
1102,Star Clipper,6392 Delmar Blvd.,St. Louis,MO,38.63581226,-90.24511868
1103,The Wright Spot to Hang Out,18 N. Jackson St.,Perryville,MO,37.725378,-89.8638185
1104,Thompson Productions L.L.C.,111 West Culton,Warrensburg,MO,38.76421301,-93.74058805
1105,Vintage Stock,1320 Mid Rivers Mall,St. Peters,MO,38.79669271,-90.61923321
1106,Vintage Stock,25 South County Center,St. Louis,MO,38.63581226,-90.24511868
1107,Vintage Stock,2856 S. Glenstone Ave.,Springfield,MO,37.1615208,-93.2617536
1108,Vintage Stock,2631 N. Kansas Expwy.,Springfield,MO,37.2454776,-93.3123369
1109,Vintage Stock,1918 Star Dr. #A,Liberty,MO,39.23888378,-94.41914146
1110,Vintage Stock,626 N.E. Misouri Hwy. 291,Lee's Summit,MO,38.84429994,-90.32122852
1111,Vintage Stock,8500 N.W. Prairie View Rd.,Kansas City,MO,39.12689613,-94.55445481
1112,Vintage Stock,4163 Sterling Ave.,Kansas City,MO,39.0465163,-94.446109
1113,Vintage Stock,101 N. Range Line Rd. #401A (Northpark Mall),Joplin,MO,37.09083934,-94.47690267
